"","Participant","Type","img","Learn_Block","Learn_Trial","Learn_Corr","Learn_RT","NF_Trial","Condition","NF_Corr","NF_RT","Block","Count","Avg_Block"
"3138","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,35,"Late",1,0.748,"NF",13,1
"3139","5e79197339dc940a613b384d","Exception","Images/flowers_1199.png",NA,NA,NA,NA,36,"Late",1,0.984,"NF",13,1
"3140","5e79197339dc940a613b384d","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,37,"Late",1,0.751,"NF",12,0
"3141","5e79197339dc940a613b384d","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,38,"Late",1,0.717,"NF",13,1
"3142","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,39,"Late",1,1.017,"NF",14,1
"3143","5e79197339dc940a613b384d","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,40,"Late",1,0.68,"NF",14,1
"3144","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,41,"Late",1,1.104,"NF",15,1
"3145","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,42,"Late",1,0.716,"NF",16,1
"3146","5e79197339dc940a613b384d","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,43,"Late",1,1.001,"NF",15,1
"3147","5e79197339dc940a613b384d","Exception","Images/flowers_1991.png",NA,NA,NA,NA,44,"Late",1,1.136,"NF",14,1
"3148","5e79197339dc940a613b384d","Exception","Images/flowers_1199.png",NA,NA,NA,NA,45,"Late",1,0.918,"NF",15,1
"3149","5e79197339dc940a613b384d","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,46,"Late",1,0.736,"NF",16,1
"3150","5e79197339dc940a613b384d","Exception","Images/flowers_1991.png",NA,NA,NA,NA,47,"Late",0,0.767,"NF",16,1
"3151","5e79197339dc940a613b384d","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",1,0
"3152","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9199.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",1,0
"3153","5e79197339dc940a613b384d","Exception","Images/flowers_1991.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",1,0
"3154","5e79197339dc940a613b384d","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",2,0
"3155","5e79197339dc940a613b384d","Exception","Images/flowers_1199.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",2,0
"3156","5e79197339dc940a613b384d","Exception","Images/flowers_1999.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",3,0
"3157","5e79197339dc940a613b384d","Exception","Images/flowers_1991.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",4,0
"3158","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",2,0
"3159","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9199.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",3,0
"3160","5e79197339dc940a613b384d","Exception","Images/flowers_1191.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",5,0
"3161","5e79197339dc940a613b384d","Exception","Images/flowers_1999.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",6,0
"3162","5e79197339dc940a613b384d","Exception","Images/flowers_1199.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",7,0
"3163","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_1919.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",4,0
"3164","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9111.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",5,0
"3165","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",6,0
"3166","5e79197339dc940a613b384d","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",3,0
"3167","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9911.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",7,0
"3168","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9111.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",8,0
"3169","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",9,0
"3170","5e79197339dc940a613b384d","Exception","Images/flowers_1191.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",8,0
"3171","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",10,0
"3172","5e79197339dc940a613b384d","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",4,0
"3173","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_9911.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",11,0
"3174","5e79197339dc940a613b384d","RuleFollowing","Images/flowers_1919.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",12,0
"3175","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","0",3,1,0.359,NA,"Late",NA,NA,"Learn",4,0
"3176","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","0",4,1,0.532,NA,"Late",NA,NA,"Learn",5,0
"3177","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","0",5,1,0.474,NA,"Late",NA,NA,"Learn",6,0
"3178","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","0",6,1,0.361,NA,"Late",NA,NA,"Learn",7,0
"3179","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","0",7,0,0.426,NA,"Late",NA,NA,"Learn",8,0
"3180","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9919.png","0",8,0,0.492,NA,"Late",NA,NA,"Learn",1,0
"3181","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9191.png","0",9,1,0.553,NA,"Late",NA,NA,"Learn",2,0
"3182","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","0",10,1,0.84,NA,"Late",NA,NA,"Learn",9,0
"3183","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_1911.png","0",11,1,0.678,NA,"Late",NA,NA,"Learn",3,0
"3184","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","0",12,1,0.608,NA,"Late",NA,NA,"Learn",10,0
"3185","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9119.png","0",13,0,0.729,NA,"Late",NA,NA,"Learn",4,0
"3186","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9191.png","0",14,0,0.542,NA,"Late",NA,NA,"Learn",5,0
"3187","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","0",15,0,0.826,NA,"Late",NA,NA,"Learn",11,0
"3188","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","0",16,1,0.578,NA,"Late",NA,NA,"Learn",12,0
"3189","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9919.png","0",17,1,1.69,NA,"Late",NA,NA,"Learn",6,0
"3190","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9119.png","0",19,0,0.71,NA,"Late",NA,NA,"Learn",8,0
"3191","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9191.png","0",20,0,0.524,NA,"Late",NA,NA,"Learn",9,0
"3192","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9119.png","0",21,0,0.626,NA,"Late",NA,NA,"Learn",10,0
"3193","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9119.png","0",22,0,0.792,NA,"Late",NA,NA,"Learn",11,0
"3194","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","0",23,1,0.588,NA,"Late",NA,NA,"Learn",13,1
"3195","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_1911.png","0",24,0,0.459,NA,"Late",NA,NA,"Learn",12,0
"3196","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9191.png","0",25,1,0.693,NA,"Late",NA,NA,"Learn",13,1
"3197","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","0",26,0,0.691,NA,"Late",NA,NA,"Learn",14,1
"3198","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","0",28,1,0.957,NA,"Late",NA,NA,"Learn",16,1
"3199","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","0",29,1,1.139,NA,"Late",NA,NA,"Learn",17,1
"3200","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9191.png","0",31,1,0.626,NA,"Late",NA,NA,"Learn",15,1
"3201","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","0",32,1,0.797,NA,"Late",NA,NA,"Learn",18,1
"3202","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9191.png","0",33,1,0.676,NA,"Late",NA,NA,"Learn",16,1
"3203","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9119.png","0",34,1,0.924,NA,"Late",NA,NA,"Learn",17,1
"3204","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9119.png","0",35,0,0.676,NA,"Late",NA,NA,"Learn",18,1
"3205","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9919.png","0",36,1,0.892,NA,"Late",NA,NA,"Learn",19,1
"3206","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_1911.png","0",37,1,0.842,NA,"Late",NA,NA,"Learn",20,1
"3207","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","0",38,0,0.758,NA,"Late",NA,NA,"Learn",19,1
"3208","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_1911.png","0",39,1,1.09,NA,"Late",NA,NA,"Learn",21,1
"3209","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","0",40,1,1.322,NA,"Late",NA,NA,"Learn",20,1
"3210","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","0",41,1,0.643,NA,"Late",NA,NA,"Learn",21,1
"3211","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","0",42,1,0.726,NA,"Late",NA,NA,"Learn",22,1
"3212","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_1911.png","0",43,1,0.743,NA,"Late",NA,NA,"Learn",22,1
"3213","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","0",44,1,1.425,NA,"Late",NA,NA,"Learn",23,1
"3214","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9919.png","0",45,1,0.476,NA,"Late",NA,NA,"Learn",23,1
"3215","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","0",46,0,0.892,NA,"Late",NA,NA,"Learn",24,1
"3216","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9919.png","0",47,1,0.924,NA,"Late",NA,NA,"Learn",24,1
"3217","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","1",0,0,1.655,NA,"Late",NA,NA,"Learn",25,2
"3218","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","1",1,1,1.391,NA,"Late",NA,NA,"Learn",26,2
"3219","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_1911.png","1",2,1,1.239,NA,"Late",NA,NA,"Learn",25,2
"3220","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9919.png","1",3,1,1.024,NA,"Late",NA,NA,"Learn",26,2
"3221","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","1",4,1,0.722,NA,"Late",NA,NA,"Learn",27,2
"3222","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","1",5,0,1.074,NA,"Late",NA,NA,"Learn",28,2
"3223","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","1",6,1,1.512,NA,"Late",NA,NA,"Learn",1,0
"3224","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","1",7,1,0.842,NA,"Late",NA,NA,"Learn",29,2
"3225","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","1",8,1,0.926,NA,"Late",NA,NA,"Learn",30,2
"3226","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","1",9,1,1.455,NA,"Late",NA,NA,"Learn",2,0
"3227","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9191.png","1",10,0,1.029,NA,"Late",NA,NA,"Learn",27,2
"3228","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","1",11,0,1.504,NA,"Late",NA,NA,"Learn",31,2
"3229","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9191.png","1",12,0,0.642,NA,"Late",NA,NA,"Learn",28,2
"3230","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","1",13,1,0.593,NA,"Late",NA,NA,"Learn",32,2
"3231","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9119.png","1",14,0,1.504,NA,"Late",NA,NA,"Learn",29,2
"3232","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","1",15,1,1.306,NA,"Late",NA,NA,"Learn",3,0
"3233","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","1",16,0,0.776,NA,"Late",NA,NA,"Learn",4,0
"3234","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","1",17,0,0.51,NA,"Late",NA,NA,"Learn",33,2
"3235","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","1",19,1,1.091,NA,"Late",NA,NA,"Learn",5,0
"3236","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","1",20,0,0.908,NA,"Late",NA,NA,"Learn",35,2
"3237","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","1",21,1,1.296,NA,"Late",NA,NA,"Learn",36,2
"3238","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","1",22,1,1.191,NA,"Late",NA,NA,"Learn",37,3
"3239","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","1",23,1,0.891,NA,"Late",NA,NA,"Learn",38,3
"3240","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","1",24,0,1.754,NA,"Late",NA,NA,"Learn",39,3
"3241","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9919.png","1",25,1,0.932,NA,"Late",NA,NA,"Learn",30,2
"3242","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","1",26,1,1.307,NA,"Late",NA,NA,"Learn",40,3
"3243","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","1",27,1,0.94,NA,"Late",NA,NA,"Learn",41,3
"3244","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","1",30,1,1.89,NA,"Late",NA,NA,"Learn",42,3
"3245","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","1",31,1,1.539,NA,"Late",NA,NA,"Learn",43,3
"3246","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9119.png","1",32,0,1.15,NA,"Late",NA,NA,"Learn",31,2
"3247","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9119.png","1",34,0,0.675,NA,"Late",NA,NA,"Learn",32,2
"3248","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","1",35,1,0.874,NA,"Late",NA,NA,"Learn",9,0
"3249","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9919.png","1",36,0,0.809,NA,"Late",NA,NA,"Learn",33,2
"3250","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","1",37,0,1.657,NA,"Late",NA,NA,"Learn",10,0
"3251","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","1",38,0,0.426,NA,"Late",NA,NA,"Learn",44,3
"3252","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","1",39,0,0.659,NA,"Late",NA,NA,"Learn",45,3
"3253","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_9191.png","1",40,1,0.702,NA,"Late",NA,NA,"Learn",34,2
"3254","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","1",41,0,0.893,NA,"Late",NA,NA,"Learn",46,3
"3255","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_1911.png","1",42,0,0.877,NA,"Late",NA,NA,"Learn",35,2
"3256","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","1",43,1,1.075,NA,"Late",NA,NA,"Learn",47,3
"3257","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","1",44,1,1.489,NA,"Late",NA,NA,"Learn",11,0
"3258","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","1",45,1,0.659,NA,"Late",NA,NA,"Learn",48,3
"3259","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","1",46,0,1.921,NA,"Late",NA,NA,"Learn",12,0
"3260","5e82574c92f2f398c4d3fce0","RuleFollowing","Images/flowers_1911.png","1",47,0,1.523,NA,"Late",NA,NA,"Learn",36,2
"3261","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",0,0,1.258,NA,"Late",NA,NA,"Learn",13,1
"3262","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","2",1,1,0.709,NA,"Late",NA,NA,"Learn",49,4
"3263","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",2,1,0.957,NA,"Late",NA,NA,"Learn",14,1
"3264","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",3,1,1.074,NA,"Late",NA,NA,"Learn",15,1
"3265","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","2",4,1,0.958,NA,"Late",NA,NA,"Learn",50,4
"3266","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",5,0,1.09,NA,"Late",NA,NA,"Learn",16,1
"3267","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",6,0,1.09,NA,"Late",NA,NA,"Learn",17,1
"3268","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",7,1,0.809,NA,"Late",NA,NA,"Learn",18,1
"3269","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","2",8,1,1.158,NA,"Late",NA,NA,"Learn",51,4
"3270","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","2",9,1,1.174,NA,"Late",NA,NA,"Learn",52,4
"3271","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",10,1,0.976,NA,"Late",NA,NA,"Learn",19,1
"3272","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",11,1,0.824,NA,"Late",NA,NA,"Learn",20,1
"3273","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","2",12,1,1.069,NA,"Late",NA,NA,"Learn",53,4
"3274","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","2",13,0,0.924,NA,"Late",NA,NA,"Learn",54,4
"3275","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",14,0,0.974,NA,"Late",NA,NA,"Learn",21,1
"3276","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",15,0,0.642,NA,"Late",NA,NA,"Learn",22,1
"3277","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","2",16,1,0.724,NA,"Late",NA,NA,"Learn",55,4
"3278","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",17,1,1.275,NA,"Late",NA,NA,"Learn",23,1
"3279","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",18,1,1.524,NA,"Late",NA,NA,"Learn",24,1
"3280","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","2",19,1,0.974,NA,"Late",NA,NA,"Learn",56,4
"3281","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","2",20,1,0.757,NA,"Late",NA,NA,"Learn",57,4
"3282","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",21,0,0.841,NA,"Late",NA,NA,"Learn",25,2
"3283","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",22,1,0.675,NA,"Late",NA,NA,"Learn",26,2
"3284","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","2",23,1,0.758,NA,"Late",NA,NA,"Learn",58,4
"3285","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","2",24,0,1.821,NA,"Late",NA,NA,"Learn",59,4
"3286","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","2",25,1,0.826,NA,"Late",NA,NA,"Learn",60,4
"3287","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",26,1,0.841,NA,"Late",NA,NA,"Learn",27,2
"3288","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","2",27,0,0.858,NA,"Late",NA,NA,"Learn",61,5
"3289","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",28,0,0.575,NA,"Late",NA,NA,"Learn",28,2
"3290","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","2",29,0,1.587,NA,"Late",NA,NA,"Learn",62,5
"3291","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","2",30,1,0.842,NA,"Late",NA,NA,"Learn",63,5
"3292","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",31,0,0.742,NA,"Late",NA,NA,"Learn",29,2
"3293","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1111.png","2",32,0,0.625,NA,"Late",NA,NA,"Learn",64,5
"3294","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9991.png","2",33,0,0.357,NA,"Late",NA,NA,"Learn",65,5
"3295","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","2",34,1,1.026,NA,"Late",NA,NA,"Learn",66,5
"3296","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",35,0,0.993,NA,"Late",NA,NA,"Learn",30,2
"3297","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",36,1,0.694,NA,"Late",NA,NA,"Learn",31,2
"3298","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_1119.png","2",37,0,0.977,NA,"Late",NA,NA,"Learn",67,5
"3299","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",38,0,1.97,NA,"Late",NA,NA,"Learn",32,2
"3300","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1991.png","2",40,0,0.326,NA,"Late",NA,NA,"Learn",33,2
"3301","5e82574c92f2f398c4d3fce0","Prototype","Images/flowers_9999.png","2",41,1,0.922,NA,"Late",NA,NA,"Learn",69,5
"3302","5e82574c92f2f398c4d3fce0","Exception","Images/flowers_1199.png","2",42,0,0.826,NA,"Late",NA,NA,"Learn",34,2
