Participant,Session,Gender,Age,Condition,Block,Image,Type,Count,Learn_Block,Learn_Trial,Learn_Corr,Learn_RT,NF_Trial,Memory_Trial,Seen_Unseen,Memory_RT,NF_Corr,NF_RT,Memory_Corr,Avg_Block
{{181}},SONA,F,20.1,Early,Memory,9199,RuleFollowing,3,NA,NA,NA,NA,NA,8,Unseen,0.534,NA,NA,1,0
{{181}},SONA,F,20.1,Early,Memory,1191,Exception,5,NA,NA,NA,NA,NA,9,Unseen,0.709,NA,NA,0,0
{{181}},SONA,F,20.1,Early,Memory,1999,Exception,6,NA,NA,NA,NA,NA,10,Unseen,0.602,NA,NA,0,0
{{181}},SONA,F,20.1,Early,Memory,1199,Exception,7,NA,NA,NA,NA,NA,11,Seen,0.585,NA,NA,1,0
{{181}},SONA,F,20.1,Early,Memory,1919,RuleFollowing,4,NA,NA,NA,NA,NA,12,Unseen,0.482,NA,NA,0,0
{{181}},SONA,F,20.1,Early,Memory,9111,RuleFollowing,5,NA,NA,NA,NA,NA,13,Unseen,0.707,NA,NA,1,0
{{181}},SONA,F,20.1,Early,Memory,9119,RuleFollowing,6,NA,NA,NA,NA,NA,14,Seen,0.536,NA,NA,0,0
{{181}},SONA,F,20.1,Early,Memory,9991,Prototype,3,NA,NA,NA,NA,NA,15,Seen,0.418,NA,NA,0,0
{{181}},SONA,F,20.1,Early,Memory,9911,RuleFollowing,7,NA,NA,NA,NA,NA,16,Unseen,0.478,NA,NA,1,0
{{181}},SONA,F,20.1,Early,Memory,9111,RuleFollowing,8,NA,NA,NA,NA,NA,17,Unseen,0.41,NA,NA,1,0
{{181}},SONA,F,20.1,Early,Memory,1911,RuleFollowing,9,NA,NA,NA,NA,NA,18,Seen,0.81,NA,NA,1,0
{{181}},SONA,F,20.1,Early,Memory,1191,Exception,8,NA,NA,NA,NA,NA,19,Unseen,0.38,NA,NA,1,0
{{181}},SONA,F,20.1,Early,Memory,1911,RuleFollowing,10,NA,NA,NA,NA,NA,20,Seen,0.796,NA,NA,1,0
{{181}},SONA,F,20.1,Early,Memory,9999,Prototype,4,NA,NA,NA,NA,NA,21,Seen,0.722,NA,NA,0,0
{{181}},SONA,F,20.1,Early,Memory,9911,RuleFollowing,11,NA,NA,NA,NA,NA,22,Unseen,0.585,NA,NA,1,0
{{181}},SONA,F,20.1,Early,Memory,1919,RuleFollowing,12,NA,NA,NA,NA,NA,23,Unseen,0.716,NA,NA,0,0
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,1,0,0,1,0.769,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,2,0,1,0,0.869,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,3,0,2,1,0.75,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,4,0,3,1,0.795,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,5,0,4,1,0.451,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,6,0,5,1,0.478,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,7,0,6,1,0.495,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,8,0,7,1,0.662,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,9,0,8,1,0.628,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9119,RuleFollowing,1,0,9,1,0.447,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1911,RuleFollowing,2,0,10,0,0.548,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,10,0,11,0,1.545,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,1,0,12,0,0.703,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1911,RuleFollowing,3,0,13,1,0.679,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,11,0,14,1,0.961,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,2,0,15,0,0.793,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,12,0,16,1,0.913,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,3,0,17,1,0.63,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1911,RuleFollowing,4,0,18,1,0.946,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9919,RuleFollowing,5,0,19,1,0.5,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,13,0,20,0,0.512,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,4,0,21,1,1.31,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,14,0,22,1,1.553,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,15,0,23,1,0.811,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,5,0,25,1,1.163,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,16,0,26,1,0.729,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,6,0,27,1,0.944,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,17,0,28,1,0.944,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9919,RuleFollowing,7,0,29,1,0.594,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,18,0,30,1,0.911,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9919,RuleFollowing,8,0,31,1,0.696,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,7,0,32,0,0.863,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,19,0,33,1,0.619,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,8,0,34,1,1.23,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9191,RuleFollowing,9,0,35,1,1.128,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,20,0,36,0,0.661,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,9,0,37,1,0.827,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9191,RuleFollowing,10,0,38,1,0.711,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,21,0,39,1,0.857,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,10,0,40,1,1.128,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,22,0,41,0,1.912,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9119,RuleFollowing,11,0,42,1,0.762,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9191,RuleFollowing,12,0,43,1,0.879,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,11,0,44,0,1.961,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,23,0,45,1,0.929,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,12,0,46,0,0.861,NA,NA,NA,NA,NA,NA,NA,0
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,24,0,47,1,0.879,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,25,1,0,1,1.347,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,26,1,1,1,0.747,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,13,1,2,1,0.564,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,27,1,3,1,0.897,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,28,1,4,1,0.83,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9191,RuleFollowing,13,1,5,1,0.728,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,29,1,6,1,1.412,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9119,RuleFollowing,14,1,7,1,0.463,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,30,1,8,1,0.713,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1911,RuleFollowing,15,1,9,1,0.579,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,14,1,10,0,1.113,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,15,1,11,0,0.728,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,31,1,12,1,0.697,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,32,1,13,0,1.095,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,33,1,14,1,0.629,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,34,1,15,1,0.929,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1911,RuleFollowing,16,1,16,1,0.864,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9191,RuleFollowing,17,1,17,1,1.246,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,35,1,18,1,1.679,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,36,1,19,1,0.696,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,37,1,20,1,0.879,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,16,1,21,0,0.629,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,38,1,22,1,0.53,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,9919,RuleFollowing,18,1,23,0,0.72,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,39,1,24,0,1.312,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,17,1,25,1,0.897,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,18,1,26,1,0.947,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,40,1,27,1,0.661,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,41,1,28,1,0.745,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,42,1,29,1,0.579,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,19,1,30,0,0.564,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1911,RuleFollowing,19,1,31,1,0.845,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9919,RuleFollowing,20,1,32,1,0.846,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9119,RuleFollowing,21,1,33,1,0.693,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,43,1,34,1,0.946,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,20,1,35,0,1.163,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,21,1,36,0,1.53,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,44,1,37,0,1.162,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,9119,RuleFollowing,22,1,38,1,0.713,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,45,1,39,1,0.663,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,9191,RuleFollowing,23,1,40,1,0.704,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9919,RuleFollowing,24,1,41,0,0.744,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,22,1,42,0,0.794,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,23,1,43,0,1.112,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,46,1,44,1,0.862,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,47,1,45,1,0.644,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,24,1,46,1,0.879,NA,NA,NA,NA,NA,NA,NA,1
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,48,1,47,1,0.561,NA,NA,NA,NA,NA,NA,NA,3
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,49,2,0,1,0.961,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,50,2,1,1,0.857,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,51,2,2,1,0.57,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,25,2,3,1,1.228,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,52,2,4,1,0.58,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,53,2,5,1,0.722,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,54,2,6,0,0.861,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,9191,RuleFollowing,25,2,7,0,0.604,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,55,2,8,1,1.178,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,26,2,9,1,1.179,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9191,RuleFollowing,26,2,10,1,1.163,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,27,2,11,0,1.996,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9119,RuleFollowing,27,2,12,1,0.888,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,56,2,13,1,0.879,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,28,2,14,1,0.945,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9119,RuleFollowing,28,2,15,1,0.594,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9919,RuleFollowing,29,2,16,1,0.797,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,57,2,17,1,0.679,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,1911,RuleFollowing,30,2,18,0,0.605,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,58,2,19,1,0.96,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,59,2,20,1,0.661,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,29,2,21,0,0.891,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,60,2,22,1,0.761,NA,NA,NA,NA,NA,NA,NA,4
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,61,2,23,0,1.277,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,9191,RuleFollowing,31,2,24,1,1.211,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,62,2,25,1,0.747,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,9919,RuleFollowing,32,2,26,1,0.744,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,63,2,27,1,1.477,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,30,2,28,1,0.994,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1911,RuleFollowing,33,2,29,1,0.712,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,64,2,30,1,0.744,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,31,2,31,0,0.762,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,65,2,32,0,0.812,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,32,2,33,0,0.695,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,33,2,34,0,0.762,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,66,2,35,1,0.595,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,34,2,36,0,0.798,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,67,2,37,1,0.512,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,9999,Prototype,68,2,38,1,0.578,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,1199,Exception,35,2,39,1,0.995,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9919,RuleFollowing,34,2,40,0,0.862,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1119,Prototype,69,2,41,1,0.929,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,1991,Exception,36,2,42,0,0.678,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,70,2,43,1,0.578,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,9991,Prototype,71,2,44,1,0.662,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,1111,Prototype,72,2,45,1,0.677,NA,NA,NA,NA,NA,NA,NA,5
{{203}},SONA,M,18.6,Early,Learn,1911,RuleFollowing,35,2,46,1,0.694,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,Learn,9119,RuleFollowing,36,2,47,0,1.733,NA,NA,NA,NA,NA,NA,NA,2
{{203}},SONA,M,18.6,Early,NF,9999,Prototype,1,NA,NA,NA,NA,0,NA,NA,NA,1,1.476,NA,0
{{203}},SONA,M,18.6,Early,NF,1991,Exception,1,NA,NA,NA,NA,1,NA,NA,NA,1,1.188,NA,0
{{203}},SONA,M,18.6,Early,NF,9999,Prototype,2,NA,NA,NA,NA,2,NA,NA,NA,1,1.046,NA,0
{{203}},SONA,M,18.6,Early,NF,1119,Prototype,3,NA,NA,NA,NA,3,NA,NA,NA,1,0.771,NA,0
{{203}},SONA,M,18.6,Early,NF,1991,Exception,2,NA,NA,NA,NA,4,NA,NA,NA,0,0.829,NA,0
{{203}},SONA,M,18.6,Early,NF,9919,RuleFollowing,1,NA,NA,NA,NA,5,NA,NA,NA,0,0.655,NA,0
{{203}},SONA,M,18.6,Early,NF,9119,RuleFollowing,2,NA,NA,NA,NA,6,NA,NA,NA,1,0.813,NA,0
{{203}},SONA,M,18.6,Early,NF,1111,Prototype,4,NA,NA,NA,NA,7,NA,NA,NA,1,1.068,NA,0
{{203}},SONA,M,18.6,Early,NF,1199,Exception,3,NA,NA,NA,NA,8,NA,NA,NA,1,1.219,NA,0
{{203}},SONA,M,18.6,Early,NF,1911,RuleFollowing,3,NA,NA,NA,NA,9,NA,NA,NA,1,0.65,NA,0
{{203}},SONA,M,18.6,Early,NF,1119,Prototype,5,NA,NA,NA,NA,10,NA,NA,NA,1,0.747,NA,0
{{203}},SONA,M,18.6,Early,NF,1111,Prototype,6,NA,NA,NA,NA,11,NA,NA,NA,1,0.58,NA,0
{{203}},SONA,M,18.6,Early,NF,1199,Exception,4,NA,NA,NA,NA,12,NA,NA,NA,1,0.611,NA,0
{{203}},SONA,M,18.6,Early,NF,9919,RuleFollowing,4,NA,NA,NA,NA,13,NA,NA,NA,1,1.129,NA,0
{{203}},SONA,M,18.6,Early,NF,9999,Prototype,7,NA,NA,NA,NA,14,NA,NA,NA,1,1.277,NA,0
{{203}},SONA,M,18.6,Early,NF,1199,Exception,5,NA,NA,NA,NA,15,NA,NA,NA,0,0.98,NA,0
{{203}},SONA,M,18.6,Early,NF,1111,Prototype,8,NA,NA,NA,NA,16,NA,NA,NA,1,0.678,NA,0
{{203}},SONA,M,18.6,Early,NF,1199,Exception,6,NA,NA,NA,NA,17,NA,NA,NA,1,0.913,NA,0
{{203}},SONA,M,18.6,Early,NF,9119,RuleFollowing,5,NA,NA,NA,NA,18,NA,NA,NA,1,0.612,NA,0
{{203}},SONA,M,18.6,Early,NF,1111,Prototype,9,NA,NA,NA,NA,19,NA,NA,NA,1,0.698,NA,0
{{203}},SONA,M,18.6,Early,NF,9999,Prototype,10,NA,NA,NA,NA,20,NA,NA,NA,0,0.695,NA,0
{{203}},SONA,M,18.6,Early,NF,9919,RuleFollowing,6,NA,NA,NA,NA,21,NA,NA,NA,0,0.711,NA,0
{{203}},SONA,M,18.6,Early,NF,9191,RuleFollowing,7,NA,NA,NA,NA,22,NA,NA,NA,1,0.627,NA,0
{{203}},SONA,M,18.6,Early,NF,9991,Prototype,11,NA,NA,NA,NA,23,NA,NA,NA,1,1.114,NA,0
{{203}},SONA,M,18.6,Early,NF,1991,Exception,7,NA,NA,NA,NA,24,NA,NA,NA,1,0.76,NA,0
{{203}},SONA,M,18.6,Early,NF,9919,RuleFollowing,8,NA,NA,NA,NA,25,NA,NA,NA,1,0.729,NA,0
{{203}},SONA,M,18.6,Early,NF,1199,Exception,8,NA,NA,NA,NA,26,NA,NA,NA,0,0.878,NA,0
{{203}},SONA,M,18.6,Early,NF,1199,Exception,9,NA,NA,NA,NA,27,NA,NA,NA,0,1.211,NA,0
{{203}},SONA,M,18.6,Early,NF,1991,Exception,10,NA,NA,NA,NA,28,NA,NA,NA,1,0.747,NA,0
{{203}},SONA,M,18.6,Early,NF,9191,RuleFollowing,9,NA,NA,NA,NA,29,NA,NA,NA,1,1.556,NA,0
{{203}},SONA,M,18.6,Early,NF,1991,Exception,11,NA,NA,NA,NA,30,NA,NA,NA,1,0.927,NA,0
{{203}},SONA,M,18.6,Early,NF,1911,RuleFollowing,10,NA,NA,NA,NA,31,NA,NA,NA,1,1.113,NA,0
{{203}},SONA,M,18.6,Early,NF,1911,RuleFollowing,11,NA,NA,NA,NA,32,NA,NA,NA,1,1.111,NA,0
{{203}},SONA,M,18.6,Early,NF,1991,Exception,12,NA,NA,NA,NA,33,NA,NA,NA,1,0.928,NA,0
{{203}},SONA,M,18.6,Early,NF,9191,RuleFollowing,12,NA,NA,NA,NA,34,NA,NA,NA,1,0.779,NA,0
{{203}},SONA,M,18.6,Early,NF,1911,RuleFollowing,13,NA,NA,NA,NA,35,NA,NA,NA,1,0.877,NA,1
{{203}},SONA,M,18.6,Early,NF,1199,Exception,13,NA,NA,NA,NA,36,NA,NA,NA,1,0.761,NA,1
{{203}},SONA,M,18.6,Early,NF,1119,Prototype,12,NA,NA,NA,NA,37,NA,NA,NA,1,0.694,NA,0
{{203}},SONA,M,18.6,Early,NF,9991,Prototype,13,NA,NA,NA,NA,38,NA,NA,NA,1,0.66,NA,1
{{203}},SONA,M,18.6,Early,NF,9119,RuleFollowing,14,NA,NA,NA,NA,39,NA,NA,NA,1,0.531,NA,1
{{203}},SONA,M,18.6,Early,NF,1119,Prototype,14,NA,NA,NA,NA,40,NA,NA,NA,1,0.813,NA,1
{{203}},SONA,M,18.6,Early,NF,9191,RuleFollowing,15,NA,NA,NA,NA,41,NA,NA,NA,1,0.495,NA,1
{{203}},SONA,M,18.6,Early,NF,9119,RuleFollowing,16,NA,NA,NA,NA,42,NA,NA,NA,1,0.512,NA,1
{{203}},SONA,M,18.6,Early,NF,9991,Prototype,15,NA,NA,NA,NA,43,NA,NA,NA,1,0.548,NA,1
{{203}},SONA,M,18.6,Early,NF,1991,Exception,14,NA,NA,NA,NA,44,NA,NA,NA,0,0.545,NA,1
{{203}},SONA,M,18.6,Early,NF,1199,Exception,15,NA,NA,NA,NA,45,NA,NA,NA,1,0.452,NA,1
{{203}},SONA,M,18.6,Early,NF,9991,Prototype,16,NA,NA,NA,NA,46,NA,NA,NA,1,0.463,NA,1
{{203}},SONA,M,18.6,Early,NF,1991,Exception,16,NA,NA,NA,NA,47,NA,NA,NA,0,0.43,NA,1
{{203}},SONA,M,18.6,Early,Memory,9991,Prototype,1,NA,NA,NA,NA,NA,0,Seen,1.121,NA,NA,1,0
{{203}},SONA,M,18.6,Early,Memory,9199,RuleFollowing,1,NA,NA,NA,NA,NA,1,Unseen,1.083,NA,NA,0,0
{{203}},SONA,M,18.6,Early,Memory,1991,Exception,1,NA,NA,NA,NA,NA,2,Seen,0.73,NA,NA,1,0
